zip,city,state,latitude,longitude,timezone,dst
4253,Livermore,ME,44.408579,-70.22452,-5,1
4254,Livermore Falls,ME,44.470961,-70.17486,-5,1
4255,Locke Mills,ME,44.35976,-70.67231,-5,1
4256,Mechanic Falls,ME,44.10472,-70.39197,-5,1
4257,Mexico,ME,44.556984,-70.53351,-5,1
4258,Minot,ME,44.154921,-70.33319,-5,1
4259,Monmouth,ME,44.231811,-69.99897,-5,1
4260,New Gloucester,ME,43.957375,-70.29488,-5,1
4261,Newry,ME,44.570532,-70.87599,-5,1
4262,North Jay,ME,45.063384,-70.381639,-5,1
4263,Leeds,ME,44.283844,-70.11254,-5,1
4265,North Monmouth,ME,44.281993,-70.04027,-5,1
4266,North Turner,ME,44.357987,-70.255783,-5,1
4267,North Waterford,ME,44.566156,-70.661557,-5,1
4268,Norway,ME,44.223589,-70.58366,-5,1
4270,Oxford,ME,44.114612,-70.50506,-5,1
4271,Paris,ME,44.264111,-70.498513,-5,1
4273,Hanover,ME,44.498193,-70.697022,-5,1
4274,Poland,ME,44.049157,-70.39077,-5,1
4275,Roxbury,ME,44.727073,-70.6478,-5,1
4276,Rumford,ME,44.53599,-70.56609,-5,1
4278,Rumford Center,ME,44.377031,-70.568041,-5,1
4279,Rumford,ME,44.56421,-70.715864,-5,1
4280,Sabattus,ME,44.119007,-70.07568,-5,1
4281,South Paris,ME,44.235141,-70.50508,-5,1
4282,Turner,ME,44.266842,-70.24563,-5,1
4283,Turner Center,ME,44.197009,-70.239485,-5,1
4284,Wayne,ME,44.349542,-70.05698,-5,1
4285,Weld,ME,44.697077,-70.43275,-5,1
4286,West Bethel,ME,44.40205,-70.860094,-5,1
4287,Bowdoin,ME,44.048154,-69.96847,-5,1
4288,West Minot,ME,44.197009,-70.239485,-5,1
4289,West Paris,ME,44.325285,-70.52451,-5,1
4290,Peru,ME,44.494624,-70.43726,-5,1
4291,West Poland,ME,44.040857,-70.453006,-5,1
4292,Sumner,ME,44.38382,-70.43533,-5,1
4294,Wilton,ME,44.602261,-70.22906,-5,1
4321,Stoneham,ME,44.209214,-70.818045,-5,1
4327,Richmond,ME,44.09156,-69.804077,-5,1
4330,Augusta,ME,44.344406,-69.76345,-5,1
4332,Augusta,ME,44.414056,-69.751913,-5,1
4333,Augusta,ME,44.414056,-69.751913,-5,1
4336,Augusta,ME,44.315693,-69.818009,-5,1
4338,Augusta,ME,44.414056,-69.751913,-5,1
4341,Coopers Mills,ME,44.258771,-69.551024,-5,1
4342,Dresden,ME,44.07685,-69.75012,-5,1
4343,East Winthrop,ME,44.414056,-69.751913,-5,1
4344,Farmingdale,ME,44.26043,-69.80122,-5,1
4345,Gardiner,ME,44.211491,-69.80866,-5,1
4346,Randolph,ME,44.234914,-69.75722,-5,1
4347,Hallowell,ME,44.286802,-69.79788,-5,1
4348,Jefferson,ME,44.212785,-69.4971,-5,1
4349,Kents Hill,ME,44.42977,-70.06456,-5,1
4350,Litchfield,ME,44.174052,-69.93363,-5,1
4351,Manchester,ME,44.306955,-69.87518,-5,1
4352,Mount Vernon,ME,44.46599,-69.96073,-5,1
4353,Whitefield,ME,44.209878,-69.60427,-5,1
4354,Palermo,ME,44.384901,-69.4136,-5,1
4355,Readfield,ME,44.376802,-69.96353,-5,1
4357,Richmond,ME,44.117232,-69.82947,-5,1
4358,South China,ME,44.428911,-69.52679,-5,1
4359,South Gardiner,ME,44.183266,-69.777196,-5,1
4360,Vienna,ME,44.548458,-69.985,-5,1
4363,Windsor,ME,44.300247,-69.5744,-5,1
4364,Winthrop,ME,44.31842,-69.95997,-5,1
4401,Bangor,ME,44.81777,-68.78952,-5,1
4402,Bangor,ME,45.519867,-68.647416,-5,1
4406,Abbot,ME,45.221933,-69.49039,-5,1
4408,Aurora,ME,44.87332,-68.23311,-5,1
4410,Bradford,ME,45.088295,-68.90997,-5,1
4411,Bradley,ME,44.911733,-68.621,-5,1
4412,Brewer,ME,44.78696,-68.7547,-5,1
4413,Brookton,ME,45.53866,-67.75295,-5,1
4414,Brownville,ME,45.369216,-69.03431,-5,1
4415,Brownville Junction,ME,45.351184,-69.058062,-5,1
4416,Bucksport,ME,44.609813,-68.78303,-5,1
4417,Burlington,ME,45.264114,-68.42087,-5,1
4418,Cardville,ME,45.110336,-68.62103,-5,1
4419,Carmel,ME,44.7896,-69.00587,-5,1
4420,Castine,ME,44.412968,-68.798047,-5,1
4421,Castine,ME,44.405928,-68.79341,-5,1
4422,Charleston,ME,45.060941,-69.03527,-5,1
4423,Costigan,ME,45.01895,-68.48987,-5,1
4424,Danforth,ME,45.679453,-67.86208,-5,1
4426,Dover Foxcroft,ME,45.195052,-69.18861,-5,1
4427,Corinth,ME,44.979986,-69.00746,-5,1
4428,Eddington,ME,44.798289,-68.5694,-5,1
4429,Holden,ME,44.700606,-68.59682,-5,1
4430,East Millinocket,ME,45.631824,-68.58178,-5,1
4431,East Orland,ME,44.56801,-68.68116,-5,1
4434,Etna,ME,44.802184,-69.14212,-5,1
4435,Exeter,ME,44.961913,-69.12214,-5,1
4438,Frankfort,ME,44.61165,-68.91965,-5,1
4441,Greenville,ME,45.517693,-69.5223,-5,1
4442,Greenville Junction,ME,45.479835,-69.62773,-5,1
4443,Guilford,ME,45.245781,-69.37191,-5,1
4444,Hampden,ME,44.735745,-68.92518,-5,1
4448,Howland,ME,45.241091,-68.67025,-5,1
4449,Hudson,ME,44.999621,-68.88431,-5,1
4450,Kenduskeag,ME,44.921758,-68.93125,-5,1
4451,Kingman,ME,45.548818,-68.20841,-5,1
4453,Lagrange,ME,45.184949,-68.78881,-5,1
4454,Lambert Lake,ME,45.002969,-67.495548,-5,1
4455,Lee,ME,45.333971,-68.29313,-5,1
4456,Levant,ME,44.876282,-68.98712,-5,1
4457,Lincoln,ME,45.368934,-68.48354,-5,1
4459,Mattawamkeag,ME,45.518535,-68.33623,-5,1
4460,Medway,ME,45.638612,-68.52012,-5,1
4461,Milford,ME,44.956776,-68.62199,-5,1
4462,Millinocket,ME,45.646916,-68.74801,-5,1
4463,Milo,ME,45.241618,-68.95101,-5,1
4464,Monson,ME,45.303916,-69.51368,-5,1
4465,Cary,ME,45.961338,-67.824005,-5,1
4467,Olamon,ME,45.519867,-68.647416,-5,1
4468,Old Town,ME,44.951551,-68.67889,-5,1
4469,Orono,ME,45.002798,-68.63343,-5,1
4471,Orient,ME,45.909516,-67.85856,-5,1
4472,Orland,ME,44.560479,-68.69084,-5,1
4473,Orono,ME,44.889249,-68.68177,-5,1
4474,Orrington,ME,44.721393,-68.78905,-5,1
4475,Passadumkeag,ME,45.191812,-68.58953,-5,1
4476,Penobscot,ME,44.444707,-68.73576,-5,1
4478,Rockwood,ME,45.704599,-69.80879,-5,1
4479,Sangerville,ME,45.129817,-69.32571,-5,1
4481,Sebec,ME,45.792364,-69.30463,-5,1
4485,Shirley Mills,ME,45.792364,-69.30463,-5,1
4487,Springfield,ME,45.386188,-68.08163,-5,1
4488,Stetson,ME,44.891869,-69.1108,-5,1
4489,Stillwater,ME,44.922368,-68.686796,-5,1
4490,Topsfield,ME,45.426462,-67.76009,-5,1
4491,Vanceboro,ME,45.002969,-67.495548,-5,1
4492,Waite,ME,45.002969,-67.495548,-5,1
4493,West Enfield,ME,45.247401,-68.51819,-5,1
4495,Winn,ME,45.484389,-68.37662,-5,1
4496,Winterport,ME,44.657697,-68.8957,-5,1
4497,Wytopitlock,ME,45.733543,-68.05875,-5,1
4530,Bath,ME,43.900651,-69.83405,-5,1
4535,Alna,ME,44.084989,-69.62535,-5,1
4536,Bayville,ME,44.021333,-69.523263,-5,1
4537,Boothbay,ME,43.907812,-69.64608,-5,1
4538,Boothbay Harbor,ME,43.85424,-69.63217,-5,1
4539,Bristol,ME,43.965125,-69.50529,-5,1
4541,Chamberlain,ME,43.885681,-69.4795,-5,1
4543,Damariscotta,ME,44.036533,-69.48841,-5,1
4544,East Boothbay,ME,43.832642,-69.58903,-5,1
4546,Georgetown,ME,43.767018,-69.749812,-5,1
4547,Friendship,ME,43.983665,-69.33885,-5,1
4548,Georgetown,ME,43.810548,-69.74325,-5,1
4549,Isle Of Springs,ME,44.021333,-69.523263,-5,1
4551,Bremen,ME,43.999618,-69.43738,-5,1
4552,Newagen,ME,44.021333,-69.523263,-5,1
4553,Newcastle,ME,44.048714,-69.54335,-5,1
4554,New Harbor,ME,43.863028,-69.51314,-5,1
4555,Nobleboro,ME,44.096194,-69.47857,-5,1
4556,Edgecomb,ME,43.973476,-69.63516,-5,1
4557,Richmond,ME,44.090471,-69.803936,-5,1
4558,Pemaquid,ME,43.893848,-69.52041,-5,1
4562,Phippsburg,ME,43.793136,-69.81778,-5,1
4563,Cushing,ME,43.993356,-69.26819,-5,1
4564,Round Pond,ME,43.937468,-69.45721,-5,1
4565,Sebasco Estates,ME,43.773312,-69.863461,-5,1
4567,Small Point,ME,43.900856,-69.859541,-5,1
4568,South Bristol,ME,43.863902,-69.55874,-5,1
4570,Squirrel Island,ME,44.021333,-69.523263,-5,1
4571,Trevett,ME,43.88261,-69.680144,-5,1
4572,Waldoboro,ME,44.10637,-69.37177,-5,1
4573,Walpole,ME,43.949672,-69.55133,-5,1
4574,Washington,ME,44.274007,-69.38896,-5,1
4575,West Boothbay Harbor,ME,43.854534,-69.660795,-5,1
4576,Southport,ME,43.823008,-69.66661,-5,1
4578,Wiscasset,ME,43.974367,-69.68366,-5,1
4579,Woolwich,ME,43.949901,-69.78298,-5,1
4600,Winter Harbor,ME,44.396951,-68.081184,-5,1
4605,Ellsworth,ME,44.614885,-68.43626,-5,1
4606,Addison,ME,44.556073,-67.70122,-5,1
4607,Gouldsboro,ME,44.49569,-68.09467,-5,1
4609,Bar Harbor,ME,44.402596,-68.26204,-5,1
4611,Beals,ME,44.507801,-67.6025,-5,1
4612,Bernard,ME,44.247391,-68.37104,-5,1
4613,Birch Harbor,ME,44.378868,-68.02915,-5,1
4614,Blue Hill,ME,44.413056,-68.58156,-5,1
4615,Blue Hill Falls,ME,44.354477,-68.54781,-5,1
4616,Brooklin,ME,44.275325,-68.55956,-5,1
4617,Brooksville,ME,44.363587,-68.74399,-5,1
4619,Calais,ME,45.166045,-67.24243,-5,1
4621,Eastport,ME,44.904789,-66.990529,-5,1
4622,Cherryfield,ME,44.686731,-67.99166,-5,1
4623,Columbia Falls,ME,44.695493,-67.7395,-5,1
4624,Corea,ME,44.428044,-67.98828,-5,1
4625,Cranberry Isles,ME,44.248715,-68.25991,-5,1
4626,Cutler,ME,44.673285,-67.23946,-5,1
4627,Deer Isle,ME,44.221142,-68.66894,-5,1
4628,Dennysville,ME,44.894562,-67.2324,-5,1
4629,East Blue Hill,ME,44.414095,-68.51313,-5,1
4630,East Machias,ME,44.753992,-67.3786,-5,1
4631,Eastport,ME,44.913741,-67.00391,-5,1
4634,Franklin,ME,44.617844,-68.23546,-5,1
4635,Frenchboro,ME,44.124476,-68.34995,-5,1
4637,Grand Lake Stream,ME,45.185635,-67.601026,-5,1
4640,Hancock,ME,44.524526,-68.28298,-5,1
4642,Harborside,ME,44.322421,-68.80933,-5,1
4643,Harrington,ME,44.599134,-67.82533,-5,1
4644,Hulls Cove,ME,44.641873,-68.391481,-5,1
4645,Isle Au Haut,ME,44.058801,-68.61685,-5,1
4646,Islesford,ME,44.258201,-68.2277,-5,1
4648,Jonesboro,ME,44.663206,-67.59538,-5,1
4649,Jonesport,ME,44.554662,-67.57808,-5,1
4650,Little Deer Isle,ME,44.286462,-68.71098,-5,1
4652,Lubec,ME,44.818733,-67.04996,-5,1
4653,Bass Harbor,ME,44.248615,-68.3521,-5,1
4654,Machias,ME,44.802637,-67.54727,-5,1
4655,Machiasport,ME,44.632707,-67.39416,-5,1
4656,Manset,ME,44.641873,-68.391481,-5,1
4657,Meddybemps,ME,44.971091,-67.38549,-5,1
4658,Milbridge,ME,44.512003,-67.87827,-5,1
4660,Mount Desert,ME,44.34629,-68.34317,-5,1
4662,Northeast Harbor,ME,44.291076,-68.28143,-5,1
4664,Sullivan,ME,44.528094,-68.22333,-5,1
4665,Otter Creek,ME,44.641873,-68.391481,-5,1
4666,Pembroke,ME,44.975116,-67.1946,-5,1
4667,Perry,ME,44.972969,-67.08697,-5,1
4668,Princeton,ME,45.188555,-67.59063,-5,1
4669,Prospect Harbor,ME,44.408699,-68.01142,-5,1
4671,Robbinston,ME,45.076626,-67.14057,-5,1
4672,Salsbury Cove,ME,44.430435,-68.2849,-5,1
4673,Sargentville,ME,44.305681,-68.67842,-5,1
4674,Seal Cove,ME,44.295719,-68.40092,-5,1
4675,Seal Harbor,ME,44.298106,-68.24075,-5,1
4676,Sedgwick,ME,44.333099,-68.65693,-5,1
4677,Sorrento,ME,44.482607,-68.18185,-5,1
4679,Southwest Harbor,ME,44.278453,-68.32186,-5,1
4680,Steuben,ME,44.510306,-67.94879,-5,1
4681,Stonington,ME,44.168214,-68.66405,-5,1
4683,Sunset,ME,44.214927,-68.7769,-5,1
4684,Surry,ME,44.490635,-68.50085,-5,1
4685,Swans Island,ME,44.161589,-68.44607,-5,1
4686,Wesley,ME,45.002969,-67.495548,-5,1
4690,West Tremont,ME,44.641873,-68.391481,-5,1
4691,Whiting,ME,44.790082,-67.24789,-5,1
4693,Winter Harbor,ME,44.384841,-68.09458,-5,1
4694,Baileyville,ME,45.116525,-67.42484,-5,1
4724,Poland,ME,43.995965,-70.41037,-5,1
4730,Houlton,ME,46.12672,-67.87798,-5,1
4732,Ashland,ME,46.64005,-68.42804,-5,1
4733,Benedicta,ME,45.810781,-68.39974,-5,1
4734,Blaine,ME,46.516166,-68.886826,-5,1
4735,Bridgewater,ME,46.421799,-67.89417,-5,1
4736,Caribou,ME,46.878869,-68.01128,-5,1
4737,Clayton Lake,ME,46.516166,-68.886826,-5,1
4738,Crouseville,ME,46.516166,-68.886826,-5,1
4739,Eagle Lake,ME,47.042226,-68.61588,-5,1
4740,Easton,ME,46.657001,-67.86338,-5,1
4741,Estcourt Station,ME,46.516166,-68.886826,-5,1
4742,Fort Fairfield,ME,46.774757,-67.85012,-5,1
4743,Fort Kent,ME,47.209541,-68.57238,-5,1
4744,Fort Kent Mills,ME,46.516166,-68.886826,-5,1
4745,Frenchville,ME,47.285196,-68.38716,-5,1
4746,Grand Isle,ME,47.281126,-68.14277,-5,1
4747,Island Falls,ME,46.004523,-68.27004,-5,1
4750,Limestone,ME,46.936616,-67.86471,-5,1
4751,Limestone,ME,46.892918,-67.9643,-5,1
4752,Ashland,ME,46.602477,-68.410131,-5,1
4756,Madawaska,ME,47.345936,-68.32256,-5,1
4757,Mapleton,ME,46.68619,-68.147,-5,1
4758,Mars Hill,ME,46.512409,-67.86655,-5,1
4759,Masardis,ME,46.497891,-68.37251,-5,1
4760,Monticello,ME,46.311845,-67.85518,-5,1
4761,New Limerick,ME,46.100442,-68.003376,-5,1
4762,New Sweden,ME,46.953804,-68.1204,-5,1
4763,Oakfield,ME,46.104734,-68.11398,-5,1
4764,Oxbow,ME,46.416656,-68.47646,-5,1
4765,Patten,ME,46.024219,-68.49241,-5,1
4766,Perham,ME,46.869762,-68.2929,-5,1
4768,Portage,ME,46.778192,-68.4992,-5,1
4769,Presque Isle,ME,46.679321,-68.00216,-5,1
4770,Quimby,ME,46.516166,-68.886826,-5,1
4772,Saint Agatha,ME,47.241717,-68.33931,-5,1
4773,Saint David,ME,47.281953,-68.23959,-5,1
4774,Saint Francis,ME,47.119796,-69.00258,-5,1
4775,Sheridan,ME,46.516166,-68.886826,-5,1
4776,Sherman Mills,ME,45.864106,-68.33986,-5,1
4777,Sherman Station,ME,45.880436,-68.45173,-5,1
4779,Sinclair,ME,47.165256,-68.27288,-5,1
4780,Smyrna Mills,ME,46.164163,-68.23232,-5,1
4781,Soldier Pond,ME,47.163149,-68.58915,-5,1
4782,Stacyville,ME,45.519867,-68.647416,-5,1
4783,Stockholm,ME,47.049301,-68.20823,-5,1
4785,Van Buren,ME,47.14685,-67.94718,-5,1
4786,Washburn,ME,46.78551,-68.16871,-5,1
4787,Westfield,ME,46.574691,-67.96531,-5,1
4788,Winterville,ME,46.516166,-68.886826,-5,1
4840,Camden,ME,44.210119,-69.113626,-5,1
4841,Rockland,ME,44.108735,-69.11366,-5,1
4842,Owls Head,ME,44.086989,-69.104234,-5,1
4843,Camden,ME,44.218159,-69.08184,-5,1
4846,Glen Cove,ME,44.131005,-69.091111,-5,1
4847,Hope,ME,44.232721,-69.19254,-5,1
4848,Islesboro,ME,44.305981,-68.90883,-5,1
4849,Lincolnville,ME,44.325944,-69.03065,-5,1
4850,Lincolnville Center,ME,44.478694,-69.149559,-5,1
4851,Matinicus,ME,43.856129,-68.88847,-5,1
4852,Monhegan,ME,43.764862,-69.32016,-5,1
4853,North Haven,ME,44.154189,-68.8781,-5,1
4854,Owls Head,ME,44.065748,-69.07536,-5,1
4855,Port Clyde,ME,44.032196,-69.148017,-5,1
4856,Rockport,ME,44.180867,-69.09812,-5,1
4857,Saint George,ME,44.008875,-69.20629,-5,1
4858,South Thomaston,ME,44.024605,-69.12781,-5,1
4859,Spruce Head,ME,43.999827,-69.15608,-5,1
4860,Tenants Harbor,ME,43.9464,-69.23524,-5,1
4861,Thomaston,ME,44.082602,-69.17598,-5,1
4862,Union,ME,44.240765,-69.27048,-5,1
4863,Vinalhaven,ME,44.061051,-68.83819,-5,1
4864,Warren,ME,44.135936,-69.24907,-5,1
4865,West Rockport,ME,44.192369,-69.121139,-5,1
4901,Waterville,ME,44.554965,-69.61297,-5,1
4903,Waterville,ME,44.549225,-69.713178,-5,1
4910,Albion,ME,44.513491,-69.43496,-5,1
4911,Anson,ME,44.78029,-69.93424,-5,1
4912,Athens,ME,44.949136,-69.64968,-5,1
4915,Belfast,ME,44.445295,-69.02257,-5,1
4917,Belgrade,ME,44.493133,-69.83348,-5,1
4918,Belgrade Lakes,ME,44.414056,-69.751913,-5,1
4920,Bingham,ME,45.07952,-69.84723,-5,1
4921,Brooks,ME,44.554501,-69.12604,-5,1
4922,Burnham,ME,44.667844,-69.37398,-5,1
4923,Cambridge,ME,45.031691,-69.44672,-5,1
4924,Canaan,ME,44.765617,-69.55694,-5,1
4925,Caratunk,ME,45.249363,-69.9433,-5,1
4926,China,ME,44.391167,-69.538257,-5,1
4927,Clinton,ME,44.659486,-69.53064,-5,1
4928,Corinna,ME,44.949001,-69.27327,-5,1
4929,Detroit,ME,44.785927,-69.30376,-5,1
4930,Dexter,ME,45.023476,-69.29725,-5,1
4932,Dixmont,ME,44.689677,-69.1248,-5,1
4933,East Newport,ME,45.519867,-68.647416,-5,1
4935,East Vassalboro,ME,44.414056,-69.751913,-5,1
4936,Eustis,ME,45.325768,-70.54062,-5,1
4937,Fairfield,ME,44.603329,-69.63627,-5,1
4938,Farmington,ME,44.66776,-70.12362,-5,1
4939,Garland,ME,45.046491,-69.14747,-5,1
4940,Farmington Falls,ME,44.622563,-70.075178,-5,1
4941,Freedom,ME,44.466012,-69.31337,-5,1
4942,Harmony,ME,44.985047,-69.56523,-5,1
4943,Hartland,ME,44.861365,-69.49934,-5,1
4944,Hinckley,ME,44.684737,-69.6425,-5,1
4945,Jackman,ME,45.587713,-70.27257,-5,1
4947,Kingfield,ME,45.018122,-70.2669,-5,1
4949,Liberty,ME,44.371109,-69.32744,-5,1
4950,Madison,ME,44.819206,-69.82782,-5,1
4951,Monroe,ME,44.599607,-69.04542,-5,1
4952,Morrill,ME,44.417725,-69.15196,-5,1
4953,Newport,ME,44.85549,-69.26397,-5,1
4954,New Portland,ME,44.904101,-70.10453,-5,1
4955,New Sharon,ME,44.638255,-70.01525,-5,1
4956,New Vineyard,ME,44.79781,-70.12443,-5,1
4957,Norridgewock,ME,44.700173,-69.82554,-5,1
4958,North Anson,ME,44.926344,-69.93521,-5,1
4961,North New Portland,ME,45.056328,-70.08652,-5,1
4962,North Vassalboro,ME,44.464439,-69.61699,-5,1
4963,Oakland,ME,44.560495,-69.76938,-5,1
4964,Oquossoc,ME,44.924121,-70.76786,-5,1
4965,Palmyra,ME,44.845899,-69.36775,-5,1
4966,Phillips,ME,44.840352,-70.37235,-5,1
4967,Pittsfield,ME,44.774328,-69.40616,-5,1
4969,Plymouth,ME,44.767975,-69.21191,-5,1
4970,Rangeley,ME,44.966701,-70.6576,-5,1
4971,Saint Albans,ME,44.927382,-69.38752,-5,1
4972,Sandy Point,ME,44.478694,-69.149559,-5,1
4973,Searsmont,ME,44.369557,-69.1882,-5,1
4974,Searsport,ME,44.500622,-68.92829,-5,1
4975,Shawmut,ME,44.624515,-69.586852,-5,1
4976,Skowhegan,ME,44.782568,-69.69212,-5,1
4978,Smithfield,ME,44.624821,-69.81117,-5,1
4979,Solon,ME,44.940536,-69.80759,-5,1
4981,Stockton Springs,ME,44.499082,-68.85667,-5,1
4982,Stratton,ME,45.137607,-70.44606,-5,1
4983,Strong,ME,44.822625,-70.21778,-5,1
4984,Temple,ME,44.688292,-70.23773,-5,1
4985,West Forks,ME,45.380034,-69.90892,-5,1
4986,Thorndike,ME,44.555643,-69.23241,-5,1
4987,Troy,ME,44.678838,-69.26918,-5,1
4988,Unity,ME,44.60509,-69.33022,-5,1
4989,Vassalboro,ME,44.398851,-69.65181,-5,1
4992,West Farmington,ME,44.662822,-70.153049,-5,1
5001,White River Junction,VT,43.662892,-72.36825,-5,1
5009,White River Junction,VT,43.592039,-72.588407,-5,1
5030,Ascutney,VT,43.410672,-72.429777,-5,1
5031,Barnard,VT,43.735816,-72.6026,-5,1
5032,Bethel,VT,43.811958,-72.64493,-5,1
5033,Bradford,VT,43.994064,-72.15534,-5,1
5034,Bridgewater,VT,43.577762,-72.61789,-5,1
5035,Bridgewater Corners,VT,43.608849,-72.6799,-5,1
5036,Brookfield,VT,44.02591,-72.58502,-5,1
5037,Brownsville,VT,43.461468,-72.48743,-5,1
5038,Chelsea,VT,43.989583,-72.46276,-5,1
5039,Corinth,VT,44.026521,-72.29347,-5,1
5040,East Corinth,VT,44.070771,-72.21275,-5,1
5041,East Randolph,VT,43.966821,-72.54784,-5,1
5042,East Ryegate,VT,44.213499,-72.08037,-5,1
5043,East Thetford,VT,43.795686,-72.21325,-5,1
5045,Fairlee,VT,43.919887,-72.20655,-5,1
5046,Groton,VT,44.254302,-72.22669,-5,1
5047,Hartford,VT,43.672103,-72.355539,-5,1
5048,Hartland,VT,43.566105,-72.39941,-5,1
5049,Hartland Four Corners,VT,43.592039,-72.588407,-5,1
5050,McIndoe Falls,VT,44.46239,-72.135804,-5,1
5051,Newbury,VT,44.075132,-72.07174,-5,1
5052,North Hartland,VT,43.598261,-72.351,-5,1
5053,North Pomfret,VT,43.714887,-72.49886,-5,1
5054,North Thetford,VT,43.852619,-72.18798,-5,1
5055,Norwich,VT,43.735335,-72.29086,-5,1
5056,Plymouth,VT,43.531612,-72.72179,-5,1
5058,Post Mills,VT,43.884626,-72.26075,-5,1
5059,Quechee,VT,43.649153,-72.42943,-5,1
5060,Randolph,VT,43.954353,-72.66916,-5,1
5061,Randolph Center,VT,43.928369,-72.5731,-5,1
5062,Reading,VT,43.485715,-72.5536,-5,1
5065,Sharon,VT,43.775807,-72.42387,-5,1
5067,South Pomfret,VT,43.687515,-72.54272,-5,1
5068,South Royalton,VT,43.808623,-72.53208,-5,1
5069,South Ryegate,VT,44.168111,-72.14245,-5,1
5070,South Strafford,VT,43.830375,-72.36228,-5,1
5071,South Woodstock,VT,43.568095,-72.55327,-5,1
5072,Strafford,VT,43.890244,-72.39364,-5,1
5073,Taftsville,VT,43.625216,-72.47756,-5,1
5074,Thetford,VT,43.815621,-72.22275,-5,1
5075,Thetford Center,VT,43.83178,-72.27125,-5,1
5076,East Corinth,VT,44.128666,-72.2345,-5,1
5077,Tunbridge,VT,43.897183,-72.4848,-5,1
5079,Vershire,VT,43.948258,-72.32092,-5,1
5080,Hartford,VT,43.716375,-72.403244,-5,1
5081,Wells River,VT,44.135828,-72.09061,-5,1
5083,West Fairlee,VT,43.910089,-72.26637,-5,1
5084,West Hartford,VT,43.720826,-72.43372,-5,1
5085,West Newbury,VT,44.062646,-72.13946,-5,1
5086,West Topsham,VT,44.116731,-72.31915,-5,1
5088,Wilder,VT,43.676947,-72.3082,-5,1
5089,Windsor,VT,43.486791,-72.42611,-5,1
5091,Woodstock,VT,43.631076,-72.53739,-5,1
5101,Bellows Falls,VT,43.156451,-72.4729,-5,1
5124,Cavendish,VT,43.441399,-72.533124,-5,1
5141,Cambridgeport,VT,42.99467,-72.720362,-5,1
5142,Cavendish,VT,43.40422,-72.59048,-5,1
5143,Chester,VT,43.26449,-72.61831,-5,1
5144,Chester Depot,VT,43.592039,-72.588407,-5,1
5146,Grafton,VT,43.186044,-72.61661,-5,1
5148,Londonderry,VT,43.238921,-72.80106,-5,1
5149,Ludlow,VT,43.416827,-72.70416,-5,1
5150,North Springfield,VT,43.334787,-72.53053,-5,1
5151,Perkinsville,VT,43.380411,-72.49397,-5,1
5152,Peru,VT,43.24283,-72.88309,-5,1
5153,Proctorsville,VT,43.439302,-72.63738,-5,1
5154,Saxtons River,VT,43.139961,-72.50844,-5,1
5155,South Londonderry,VT,43.158484,-72.84497,-5,1
5156,Springfield,VT,43.300126,-72.47767,-5,1
5158,Westminster,VT,43.093695,-72.45054,-5,1
5159,Westminster Station,VT,43.093972,-72.456492,-5,1
5161,Weston,VT,43.303613,-72.79134,-5,1
5201,Bennington,VT,42.882231,-73.17873,-5,1
5210,Woodford,VT,42.886696,-73.012715,-5,1
5219,Barnet,VT,44.352579,-72.031815,-5,1
5233,Sudbury,VT,43.761499,-73.187699,-5,1
5250,Arlington,VT,43.106492,-73.17405,-5,1
5251,Dorset,VT,43.266886,-73.11308,-5,1
5252,East Arlington,VT,43.065891,-73.07824,-5,1
5253,East Dorset,VT,43.243449,-73.00758,-5,1
5254,Manchester,VT,43.162074,-73.07155,-5,1
5255,Manchester Center,VT,43.172699,-73.05261,-5,1
5257,North Bennington,VT,42.936801,-73.24838,-5,1
5260,North Pownal,VT,42.797636,-73.25716,-5,1
5261,Pownal,VT,42.776384,-73.21395,-5,1
5262,Shaftsbury,VT,42.977018,-73.16602,-5,1
5267,Sutton,VT,44.6877,-72.011815,-5,1
5286,Craftsbury,VT,44.627698,-72.434398,-5,1
5301,Brattleboro,VT,42.849957,-72.62328,-5,1
5302,Brattleboro,VT,42.99467,-72.720362,-5,1
5303,Brattleboro,VT,42.99467,-72.720362,-5,1
5304,Brattleboro,VT,42.99467,-72.720362,-5,1
5340,Bondville,VT,43.15601,-72.91347,-5,1
5341,East Dover,VT,42.952754,-72.79694,-5,1
5342,Jacksonville,VT,42.781648,-72.80609,-5,1
5343,Jamaica,VT,43.103191,-72.7925,-5,1
5344,Marlboro,VT,42.851149,-72.74073,-5,1
5345,Newfane,VT,43.003271,-72.65777,-5,1
5346,Putney,VT,43.02419,-72.51725,-5,1
5350,Readsboro,VT,42.779542,-72.96146,-5,1
5351,South Newfane,VT,42.934798,-72.75062,-5,1
5352,Readsboro,VT,42.765401,-73.06025,-5,1
5353,Townshend,VT,43.04943,-72.66643,-5,1
5354,Vernon,VT,42.768143,-72.51835,-5,1
5355,Wardsboro,VT,43.034152,-72.80748,-5,1
5356,West Dover,VT,42.952974,-72.87237,-5,1
5357,West Dummerston,VT,42.957233,-72.62408,-5,1
5358,West Halifax,VT,42.77448,-72.71702,-5,1
5359,West Townshend,VT,43.149377,-72.72492,-5,1
5360,West Wardsboro,VT,43.028157,-72.87914,-5,1
5361,Whitingham,VT,42.782281,-72.86962,-5,1
5362,Williamsville,VT,42.9445,-72.69222,-5,1
5363,Wilmington,VT,42.886921,-72.86457,-5,1
5364,Westminster,VT,43.061436,-72.51888,-5,1
5401,Burlington,VT,44.484038,-73.22126,-5,1
